-7.165459, 94.31031
-7.280365, 94.41726
-7.393098, 94.52207
-7.498766, 94.62032
-7.605062, 94.71912
-7.718502, 94.82453
-7.826314, 94.9247
-7.92345, 95.01492
-8.036238, 95.11967
-8.146331, 95.22186
-8.24544, 95.31383
-8.356027, 95.41647
-8.46454, 95.5171
-8.565215, 95.61043
-8.678369, 95.71531
-8.788257, 95.8171
-8.885869, 95.90749
-9.002282, 96.01528
-9.115323, 96.1198
-9.220326, 96.21685
-9.333545, 96.32145
-9.449689, 96.42862
-9.552213, 96.52309
-9.654924, 96.61769
-9.769529, 96.72307
-9.867465, 96.81279
-9.941718, 96.88056
-9.943792, 96.88245
-9.963387, 96.89173
-10.07978, 96.94563
-10.22726, 97.0135
-10.35503, 97.0722
-10.48449, 97.13172
-10.62434, 97.196
-10.74708, 97.2524
-10.88297, 97.31486
-11.02429, 97.37978
-11.14317, 97.43437
-11.27639, 97.49557
-11.41857, 97.5609
-11.54291, 97.61806
-11.67404, 97.67829
-11.81305, 97.74214
-11.9383, 97.79967
-12.06671, 97.85864
-12.2067, 97.92293
-12.3303, 97.97968
-12.46631, 98.04218
-12.6059, 98.10628
-12.72837, 98.16251
-12.86035, 98.22311
-12.99775, 98.28621
-13.1223, 98.3434
-13.25684, 98.40517
-13.3915, 98.46698
-13.50482, 98.51896
-13.64604, 98.58381
-13.78492, 98.64755
-13.90651, 98.70302
-14.0454, 98.76615
-14.18776, 98.83086
-14.30836, 98.88578
-14.44274, 98.94699
-14.58412, 99.01128
-14.70326, 99.06549
-14.8389, 99.12725
-14.97983, 99.19138
-15.10098, 99.24651
-15.23417, 99.30718
-15.37598, 99.37168
-15.49767, 99.42713
-15.63856, 99.49133
-15.78134, 99.5563
-15.91531, 99.61741
-16.043, 99.67559
-16.18224, 99.73913
-16.31371, 99.79905
-16.43656, 99.85509
-16.57739, 99.91925
-16.72076, 99.9847
-16.86047, 100.0488
-17.01694, 100.1207
-17.1728, 100.1922
-17.31033, 100.2553
-17.4664, 100.327
-17.62311, 100.3989
-17.76625, 100.4646
-17.92505, 100.5374
-18.08636, 100.6114
-18.2294, 100.6771
-18.38605, 100.7489
-18.55133, 100.8247
-18.69018, 100.8883
-18.83925, 100.9567
-19.00197, 101.0313
-19.15858, 101.1031
-19.30044, 101.1681
-19.46284, 101.2425
-19.62473, 101.3167
-19.77072, 101.3836
-19.92992, 101.4566
-20.08994, 101.5299
-20.23225, 101.5951
-20.38198, 101.6636
-20.53778, 101.7349
-20.67656, 101.7985
-20.82864, 101.8681
-20.98584, 101.94
-21.13609, 102.0088
-21.28642, 102.0776
-21.44941, 102.1522
-21.60124, 102.2216
-21.74926, 102.2893
-21.91412, 102.3647
-22.07088, 102.4364
-22.21406, 102.5018
-22.37464, 102.5752
-22.52679, 102.6447
-22.66657, 102.7086
-22.82531, 102.7811
-22.97582, 102.8499
-23.12723, 102.9191
-23.28569, 102.9915
-23.44423, 103.0638
-23.58981, 103.1303
-23.74599, 103.2015
-23.89986, 103.2717
-24.04565, 103.3381
-24.20016, 103.4086
-24.35562, 103.4794
-24.49701, 103.5438
-24.65042, 103.6137
-24.80981, 103.6863
-24.95122, 103.7507
-25.10642, 103.8213
-25.26741, 103.8946
-25.41478, 103.9616
-25.57026, 104.0324
-25.70482, 104.0936
-25.71438, 104.0979
-25.71439, 104.0979
-25.71438, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.7144, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71438, 104.0979
-25.71439, 104.0979
-25.71439, 104.0979
-25.71439, 104.098
-25.71439, 104.0979
-25.72657, 104.1034
-25.83164, 104.1504
-25.96984, 104.2123
-26.1066, 104.2737
-26.23379, 104.3307
-26.37192, 104.3927
-26.51171, 104.4555
-26.63805, 104.5123
-26.77378, 104.5734
-26.91256, 104.6358
-27.03722, 104.692
-27.17321, 104.7533
-27.31032, 104.8152
-27.4348, 104.8715
-27.57272, 104.9338
-27.70979, 104.9959
-27.83602, 105.0533
-27.97569, 105.117
-28.05785, 105.1547
-28.07194, 105.1567
-28.19249, 105.1701
-28.34568, 105.1873
-28.48088, 105.2025
-28.62375, 105.2185
-28.77748, 105.2358
-28.91817, 105.2516
-29.06896, 105.2685
-29.22844, 105.2864
-29.3707, 105.3024
-29.5187, 105.319
-29.67576, 105.3366
-29.82416, 105.3533
-29.96114, 105.3688
-30.11252, 105.3858
-30.26696, 105.4031
-30.40572, 105.4187
-30.55343, 105.4353
-30.70804, 105.4527
-30.8489, 105.4686
-30.9974, 105.4853
-31.15358, 105.5029
-31.29391, 105.5187
-31.43665, 105.5348
-31.59863, 105.553
-31.75268, 105.5704
-31.88781, 105.5856
-32.03805, 105.6025
-32.19114, 105.6198
-32.33139, 105.6356
-32.48859, 105.6533
-32.64776, 105.6713
-32.7889, 105.6872
-32.93712, 105.7039
-33.099, 105.7222
-33.25093, 105.7394
-33.38677, 105.7547
-33.53876, 105.7719
-33.69401, 105.7894
-33.83439, 105.8053
-33.98484, 105.8223
-34.14005, 105.8399
-34.2818, 105.8559
-34.4348, 105.8732
-34.59758, 105.8916
-34.74266, 105.9081
-34.88525, 105.9242
-35.06083, 105.944
-35.23637, 105.9639
